Station_ID,City,Charger_Type,Vehicle_Type,Energy_Consumed_kWh,Grid_Load_kW,Station_Status,Date,year,month,day,day_of_year
EV10271,Bangalore,Fast,Bike,65.29,160.51594331991677,Inactive,2025-02-14,2025,2,14,45
EV10272,Mumbai,Fast,Bike,31.22,58.009476372140405,Inactive,2025-04-30,2025,4,30,120
EV10273,Mumbai,Fast,Car,114.91,254.1549619433029,Active,2025-02-15,2025,2,15,46
EV10274,Mumbai,Super Fast,Bus,167.86,170.9991423421891,Active,2025-05-20,2025,5,20,140
EV10275,Kochi,Super Fast,Bike,45.87,116.99991920380336,Inactive,2025-02-22,2025,2,22,53
EV10276,Hyderabad,Level 2,Car,161.94,477.26822278441347,Active,2025-10-28,2025,10,28,301
EV10277,Kochi,Fast,Bike,61.33,233.11434288417453,Inactive,2025-10-15,2025,10,15,288
EV10278,Bangalore,Super Fast,Bike,55.79,103.8601241834171,Active,2025-10-01,2025,10,1,274
EV10279,Kochi,Level 2,Bus,73.16,115.35231328694678,Active,2025-09-26,2025,9,26,269
EV10280,Calicut,Fast,Bike,47.43,154.74067638300514,Active,2025-10-06,2025,10,6,279
EV10281,Hyderabad,DC Fast,Bike,162.82,499.67180873106213,Active,2025-03-03,2025,3,3,62
EV10282,Hyderabad,Fast,Car,79.48,148.64552024940673,Active,2025-02-23,2025,2,23,54
EV10283,Bangalore,Fast,Car,90.62,177.82486619765774,Active,2025-03-10,2025,3,10,69
EV10284,Chennai,Super Fast,Bus,233.15,336.4775014323207,Inactive,2025-08-30,2025,8,30,242
EV10285,Calicut,Level 2,Car,50.0,161.1014606769432,Active,2025-09-27,2025,9,27,270
EV10286,Trivandrum,Level 2,Car,52.03,123.58604050865281,Active,2025-09-09,2025,9,9,252
EV10287,Kochi,Super Fast,Bus,75.02,96.14584959180738,Inactive,2025-12-20,2025,12,20,354
EV10288,Delhi,Fast,Bike,55.29,170.08767921334024,Active,2025-10-11,2025,10,11,284
EV10289,Kochi,DC Fast,Bus,44.84,70.83953102181128,Inactive,2025-12-17,2025,12,17,351
EV10290,Mumbai,Fast,Car,25.11,28.95036147909579,Inactive,2025-03-12,2025,3,12,71
EV10291,Kochi,Fast,Bus,229.48,406.2280147206451,Active,2025-11-19,2025,11,19,323
EV10292,Trivandrum,DC Fast,Bike,32.08,86.18957235899674,Active,2025-04-10,2025,4,10,100
EV10293,Kochi,Super Fast,Bus,240.04,392.4688879113163,Inactive,2025-03-02,2025,3,2,61
EV10294,Calicut,Level 2,Car,103.72,402.82038991359667,Active,2025-04-13,2025,4,13,103
EV10295,Calicut,Super Fast,Car,151.86,278.2013726380367,Active,2025-04-29,2025,4,29,119
EV10296,Hyderabad,Super Fast,Bus,136.91,168.6473399902167,Inactive,2025-01-17,2025,1,17,17
EV10297,Bangalore,Fast,Bike,36.99,89.61571219994646,Inactive,2025-11-01,2025,11,1,305
EV10298,Chennai,Level 2,Bus,143.89,373.6664512260796,Inactive,2025-07-10,2025,7,10,191
EV10299,Delhi,Level 2,Bike,64.79,308.66575327125724,Active,2025-07-31,2025,7,31,212
EV10300,Mumbai,Super Fast,Bike,118.45,334.6176591169108,Active,2025-03-19,2025,3,19,78
EV10301,Kochi,DC Fast,Bus,34.96,24.1611631256629,Active,2025-02-15,2025,2,15,46
EV10302,Kochi,Super Fast,Bike,161.7,465.2081675397558,Active,2025-04-03,2025,4,3,93
EV10303,Trivandrum,DC Fast,Car,36.19,51.819289974344116,Active,2025-01-13,2025,1,13,13
EV10304,Bangalore,Level 2,Bus,114.91,196.0668248672027,Active,2025-08-16,2025,8,16,228
EV10305,Calicut,Super Fast,Bike,74.06,213.30159183281611,Active,2025-10-28,2025,10,28,301
EV10306,Delhi,Fast,Car,36.99,20.650651759015446,Active,2025-01-17,2025,1,17,17
EV10307,Hyderabad,Super Fast,Bus,222.83,258.60286848838257,Active,2025-10-30,2025,10,30,303
EV10308,Calicut,Level 2,Car,93.8,381.34831736528474,Active,2025-03-03,2025,3,3,62
EV10309,Mumbai,Fast,Car,162.18,415.16895349509065,Inactive,2025-02-12,2025,2,12,43
EV10310,Bangalore,Fast,Car,185.92,442.11055678682453,Active,2025-03-09,2025,3,9,68
EV10311,Mumbai,DC Fast,Bike,68.11,254.10505679137736,Inactive,2025-07-31,2025,7,31,212
EV10312,Chennai,Fast,Bus,170.23,322.70537145423225,Inactive,2025-07-22,2025,7,22,203
EV10313,Hyderabad,Fast,Bus,46.48,58.16946238231941,Active,2025-08-02,2025,8,2,214
EV10314,Chennai,Super Fast,Bike,89.43,254.25834765523996,Active,2025-04-19,2025,4,19,109
EV10315,Trivandrum,Level 2,Bus,69.48,94.31156233843294,Active,2025-10-11,2025,10,11,284
EV10316,Mumbai,DC Fast,Car,96.64,197.4286964588103,Inactive,2025-04-04,2025,4,4,94
EV10317,Trivandrum,Super Fast,Bus,145.94,178.06655017500765,Active,2025-08-13,2025,8,13,225
EV10318,Kochi,Fast,Bike,53.81,223.29947707592393,Inactive,2025-08-13,2025,8,13,225
EV10319,Chennai,Fast,Car,126.08,294.38557662758365,Inactive,2025-08-27,2025,8,27,239
EV10320,Bangalore,DC Fast,Bike,123.27,453.380790590238,Inactive,2025-04-28,2025,4,28,118
EV10321,Mumbai,Level 2,Car,79.71,209.35262304680256,Active,2025-04-01,2025,4,1,91
EV10322,Delhi,DC Fast,Car,213.71,490.9429739415443,Inactive,2025-12-06,2025,12,6,340
EV10323,Hyderabad,Super Fast,Bus,250.0,384.33346306457736,Inactive,2025-10-16,2025,10,16,289
EV10324,Calicut,DC Fast,Car,121.86,265.51090245842397,Active,2025-10-08,2025,10,8,281
EV10325,Bangalore,Fast,Bike,92.16,329.1326898137332,Active,2025-01-19,2025,1,19,19
EV10326,Bangalore,Super Fast,Bus,83.69,69.06760214333335,Active,2025-06-24,2025,6,24,175
EV10327,Trivandrum,Fast,Bike,115.35,425.3703350305543,Active,2025-04-16,2025,4,16,106
EV10328,Chennai,Level 2,Car,99.31,299.53157843070363,Inactive,2025-10-16,2025,10,16,289
EV10329,Mumbai,Fast,Bike,144.7,493.31239050060884,Active,2025-09-05,2025,9,5,248
EV10330,Mumbai,Fast,Bike,96.75,325.4857970013676,Inactive,2025-11-19,2025,11,19,323
EV10331,Kochi,DC Fast,Car,166.45,420.37355996783606,Inactive,2025-05-22,2025,5,22,142
EV10332,Kochi,Fast,Bus,229.96,403.88611654171507,Active,2025-10-25,2025,10,25,298
EV10333,Hyderabad,Super Fast,Bike,79.01,185.82135270476903,Active,2025-07-12,2025,7,12,193
EV10334,Trivandrum,Super Fast,Car,109.03,144.6131001119416,Active,2025-12-17,2025,12,17,351
EV10335,Bangalore,Level 2,Bus,110.39,226.63692004712482,Inactive,2025-10-30,2025,10,30,303
EV10336,Mumbai,Super Fast,Bus,244.23,244.27584531624183,Active,2025-10-18,2025,10,18,291
EV10337,Delhi,DC Fast,Bus,109.92,135.24065692958908,Active,2025-11-28,2025,11,28,332
EV10338,Trivandrum,Level 2,Bike,79.32,449.4069792084665,Active,2025-07-27,2025,7,27,208
EV10339,Hyderabad,Super Fast,Bike,85.81,280.4229739043101,Inactive,2025-09-05,2025,9,5,248
EV10340,Hyderabad,DC Fast,Bike,129.91,489.6533082337134,Inactive,2025-05-22,2025,5,22,142
EV10341,Trivandrum,Super Fast,Bus,250.0,408.80853346220636,Active,2025-11-07,2025,11,7,311
EV10342,Hyderabad,Super Fast,Bike,112.95,286.73833298813406,Active,2025-08-10,2025,8,10,222
EV10343,Trivandrum,Fast,Car,155.92,474.57933350929244,Inactive,2025-08-13,2025,8,13,225
EV10344,Calicut,Super Fast,Bike,79.15,262.33991124574743,Active,2025-12-20,2025,12,20,354
EV10345,Trivandrum,Super Fast,Bike,161.05,445.8111260089618,Active,2025-07-03,2025,7,3,184
EV10346,Chennai,DC Fast,Bus,150.82,191.90949497398665,Active,2025-12-30,2025,12,30,364
EV10347,Trivandrum,DC Fast,Bike,84.02,201.74834403396514,Active,2025-11-01,2025,11,1,305
EV10348,Hyderabad,Fast,Car,106.25,220.70272782604695,Active,2025-07-07,2025,7,7,188
EV10349,Mumbai,Super Fast,Bus,250.0,282.38031005275815,Active,2025-04-23,2025,4,23,113
EV10350,Chennai,Fast,Car,121.43,285.67532969543555,Active,2025-06-30,2025,6,30,181
EV10351,Hyderabad,Super Fast,Bus,231.59,258.2714824050004,Active,2025-07-18,2025,7,18,199
EV10352,Kochi,Level 2,Bus,92.18,166.8804673199204,Active,2025-03-11,2025,3,11,70
EV10353,Kochi,Level 2,Bike,97.7,465.0591030995989,Active,2025-03-27,2025,3,27,86
EV10354,Mumbai,Fast,Car,143.13,302.5213267276421,Active,2025-02-08,2025,2,8,39
EV10355,Mumbai,Fast,Bus,156.44,215.71482377196557,Active,2025-05-11,2025,5,11,131
EV10356,Chennai,Fast,Bike,85.32,332.56494115693675,Inactive,2025-01-10,2025,1,10,10
EV10357,Calicut,DC Fast,Bus,250.0,388.62404374870647,Active,2025-01-03,2025,1,3,3
EV10358,Mumbai,DC Fast,Bus,250.0,481.14948234955665,Inactive,2025-10-29,2025,10,29,302
EV10359,Kochi,DC Fast,Bus,174.73,259.78359788843966,Active,2025-05-30,2025,5,30,150
EV10360,Trivandrum,Fast,Bus,54.04,73.80728496836423,Active,2025-03-08,2025,3,8,67
EV10361,Hyderabad,Super Fast,Bus,208.39,231.56758468953984,Active,2025-07-12,2025,7,12,193
EV10362,Kochi,Level 2,Bus,118.44,249.90586949766626,Active,2025-04-07,2025,4,7,97
EV10363,Kochi,Fast,Bike,100.71,450.55715752912346,Inactive,2025-01-19,2025,1,19,19
EV10364,Calicut,DC Fast,Bus,152.03,209.5043688622175,Active,2025-11-14,2025,11,14,318
EV10365,Chennai,DC Fast,Car,221.56,477.59564714582643,Active,2025-04-08,2025,4,8,98
EV10366,Chennai,Fast,Bike,62.03,252.8633157028807,Inactive,2025-02-26,2025,2,26,57
EV10367,Bangalore,Fast,Car,212.76,487.41464046988585,Active,2025-12-17,2025,12,17,351
EV10368,Calicut,DC Fast,Bus,43.25,23.935194142861853,Active,2025-04-17,2025,4,17,107
EV10369,Trivandrum,Super Fast,Car,250.0,451.4313799070464,Active,2025-03-29,2025,3,29,88
EV10370,Chennai,DC Fast,Bus,250.0,466.93781693280835,Active,2025-05-21,2025,5,21,141
EV10371,Hyderabad,DC Fast,Bus,250.0,481.2900491673024,Active,2025-05-24,2025,5,24,144
EV10372,Mumbai,Fast,Bike,29.56,26.27673640381513,Active,2025-02-21,2025,2,21,52
EV10373,Calicut,Super Fast,Bike,47.72,102.41640154414831,Active,2025-07-31,2025,7,31,212
EV10374,Mumbai,DC Fast,Bus,250.0,333.8069614847534,Active,2025-02-10,2025,2,10,41
EV10375,Kochi,DC Fast,Bike,29.14,32.226892032851424,Inactive,2025-10-31,2025,10,31,304
EV10376,Hyderabad,Level 2,Car,30.11,50.53231816472035,Inactive,2025-04-01,2025,4,1,91
EV10377,Hyderabad,Fast,Bike,52.21,126.11785937285212,Inactive,2025-02-08,2025,2,8,39
EV10378,Kochi,Level 2,Bike,60.55,265.9710889970644,Inactive,2025-01-13,2025,1,13,13
EV10379,Calicut,Level 2,Car,85.85,282.03322844806763,Inactive,2025-04-06,2025,4,6,96
EV10380,Kochi,DC Fast,Bike,19.03,36.44533894088209,Inactive,2025-04-19,2025,4,19,109
EV10381,Mumbai,Fast,Bus,74.47,101.77628037513495,Active,2025-04-14,2025,4,14,104
EV10382,Bangalore,Super Fast,Car,166.51,259.8587232006346,Active,2025-12-20,2025,12,20,354
EV10383,Hyderabad,DC Fast,Bus,230.78,305.09149805283454,Active,2025-08-19,2025,8,19,231
EV10384,Delhi,Super Fast,Car,73.48,91.23281431338339,Active,2025-02-12,2025,2,12,43
EV10385,Delhi,Super Fast,Bus,154.04,211.4438777345459,Inactive,2025-07-28,2025,7,28,209
EV10386,Mumbai,Fast,Bus,250.0,454.11268952813714,Active,2025-03-29,2025,3,29,88
EV10387,Trivandrum,Level 2,Bike,104.46,499.4716577821626,Active,2025-04-03,2025,4,3,93
EV10388,Chennai,Fast,Bus,250.0,493.8629383189478,Active,2025-06-23,2025,6,23,174
EV10389,Kochi,Super Fast,Bike,156.01,443.20376493769874,Active,2025-05-06,2025,5,6,126
EV10390,Kochi,DC Fast,Car,103.04,209.43684221597397,Active,2025-04-19,2025,4,19,109
EV10391,Trivandrum,Super Fast,Bus,250.0,349.5556601958964,Active,2025-02-16,2025,2,16,47
EV10392,Trivandrum,DC Fast,Bus,147.37,219.96426933641538,Active,2025-08-02,2025,8,2,214
EV10393,Mumbai,DC Fast,Car,194.17,331.29297287561735,Active,2025-04-02,2025,4,2,92
EV10394,Mumbai,Fast,Car,95.18,168.52758606535195,Active,2025-06-30,2025,6,30,181
EV10395,Trivandrum,Super Fast,Bus,248.03,310.97708173295933,Active,2025-02-10,2025,2,10,41
EV10396,Hyderabad,Level 2,Car,66.71,271.40407834536796,Inactive,2025-09-16,2025,9,16,259
EV10397,Mumbai,Super Fast,Bike,26.24,31.750527590335977,Active,2025-05-01,2025,5,1,121
EV10398,Bangalore,Super Fast,Car,246.84,399.5373937981346,Active,2025-03-18,2025,3,18,77
EV10399,Mumbai,Level 2,Car,22.15,25.710959477674695,Inactive,2025-04-05,2025,4,5,95
EV10400,Kochi,Fast,Bus,102.72,160.71485228158485,Active,2025-09-26,2025,9,26,269
EV10401,Mumbai,Super Fast,Bike,35.85,22.843551417921137,Active,2025-12-27,2025,12,27,361
EV10402,Hyderabad,Super Fast,Car,120.2,200.57667838169513,Active,2025-01-18,2025,1,18,18
EV10403,Trivandrum,DC Fast,Bike,25.19,50.317053518786864,Inactive,2025-10-20,2025,10,20,293
EV10404,Kochi,Super Fast,Bike,156.55,458.4852640789958,Active,2025-06-20,2025,6,20,171
EV10405,Mumbai,Level 2,Bike,58.56,219.52606167817694,Active,2025-06-11,2025,6,11,162
EV10406,Hyderabad,DC Fast,Bus,146.35,240.55797193491682,Inactive,2025-11-07,2025,11,7,311
EV10407,Bangalore,Fast,Car,99.33,187.92811332361032,Active,2025-02-21,2025,2,21,52
EV10408,Mumbai,DC Fast,Bus,215.17,321.2029540168478,Inactive,2025-02-05,2025,2,5,36
EV10409,Hyderabad,Level 2,Car,141.15,396.5158959767378,Active,2025-07-06,2025,7,6,187
EV10410,Bangalore,Level 2,Car,116.12,331.1104366635094,Active,2025-09-05,2025,9,5,248
EV10411,Trivandrum,DC Fast,Bus,206.55,379.13941682966123,Inactive,2025-02-21,2025,2,21,52
EV10412,Mumbai,Fast,Bike,132.8,454.867358484445,Active,2025-01-19,2025,1,19,19
EV10413,Bangalore,DC Fast,Bike,108.73,434.5023352022858,Inactive,2025-04-02,2025,4,2,92
EV10414,Kochi,Fast,Car,99.98,343.54805732177397,Inactive,2025-05-19,2025,5,19,139
EV10415,Trivandrum,DC Fast,Bus,99.18,123.02622219412572,Active,2025-10-31,2025,10,31,304
EV10416,Kochi,Level 2,Bike,61.9,326.0973685001258,Inactive,2025-12-23,2025,12,23,357
EV10417,Delhi,Super Fast,Bike,121.68,262.91988595544524,Active,2025-08-08,2025,8,8,220
EV10418,Calicut,Super Fast,Car,146.01,364.26523088500164,Inactive,2025-04-09,2025,4,9,99
EV10419,Mumbai,Fast,Car,198.8,419.80719122859915,Active,2025-08-24,2025,8,24,236
EV10420,Bangalore,Fast,Bus,228.59,376.50631864948036,Active,2025-07-26,2025,7,26,207
EV10421,Calicut,Fast,Car,171.92,426.34936158141693,Active,2025-05-24,2025,5,24,144
EV10422,Calicut,Level 2,Bike,21.97,50.65585920369145,Active,2025-07-18,2025,7,18,199
EV10423,Bangalore,DC Fast,Bike,27.25,35.177618353982695,Active,2025-10-30,2025,10,30,303
EV10424,Trivandrum,Level 2,Bike,36.49,144.0802724958051,Inactive,2025-11-19,2025,11,19,323
EV10425,Mumbai,Super Fast,Bike,151.61,452.3197203721416,Inactive,2025-10-14,2025,10,14,287
EV10426,Delhi,Fast,Bus,250.0,415.35644047230744,Active,2025-11-28,2025,11,28,332
EV10427,Kochi,DC Fast,Bus,237.64,347.70910294174956,Active,2025-09-21,2025,9,21,264
EV10428,Hyderabad,Super Fast,Car,168.53,356.36416037106363,Inactive,2025-08-05,2025,8,5,217
EV10429,Kochi,Super Fast,Car,218.3,368.801825243942,Active,2025-07-08,2025,7,8,189
EV10430,Hyderabad,Super Fast,Car,250.0,472.44929623267853,Active,2025-02-13,2025,2,13,44
EV10431,Kochi,Level 2,Bus,164.5,419.4517531076276,Active,2025-10-18,2025,10,18,291
EV10432,Bangalore,Fast,Bike,108.64,319.2273857729828,Active,2025-07-08,2025,7,8,189
EV10433,Delhi,Super Fast,Car,215.26,339.5434089234274,Active,2025-07-13,2025,7,13,194
EV10434,Mumbai,Fast,Bike,38.0,122.59532578933855,Inactive,2025-09-27,2025,9,27,270
EV10435,Hyderabad,Level 2,Car,116.62,335.5130360750108,Active,2025-09-17,2025,9,17,260
EV10436,Mumbai,Super Fast,Car,143.02,223.8459259608601,Active,2025-08-27,2025,8,27,239
EV10437,Mumbai,Level 2,Car,27.49,93.42169789075699,Inactive,2025-04-22,2025,4,22,112
EV10438,Mumbai,Level 2,Car,144.78,407.07335323835565,Active,2025-03-10,2025,3,10,69
EV10439,Chennai,Fast,Car,118.77,264.91860790550993,Active,2025-02-18,2025,2,18,49
EV10440,Trivandrum,Super Fast,Bike,173.72,489.16402001092234,Active,2025-11-07,2025,11,7,311
EV10441,Kochi,Level 2,Car,52.96,155.206090147772,Active,2025-05-31,2025,5,31,151
EV10442,Mumbai,Super Fast,Bike,100.78,250.7216539064368,Active,2025-08-27,2025,8,27,239
EV10443,Kochi,Fast,Bus,140.38,235.0378182410567,Active,2025-12-03,2025,12,3,337
EV10444,Mumbai,Level 2,Car,36.31,77.97417076763779,Active,2025-04-25,2025,4,25,115
EV10445,Hyderabad,Fast,Bike,80.96,224.53533383877416,Active,2025-03-16,2025,3,16,75
EV10446,Trivandrum,Super Fast,Bus,148.75,158.02565908204394,Active,2025-04-08,2025,4,8,98
EV10447,Trivandrum,Super Fast,Bus,75.73,96.95382625612851,Inactive,2025-04-21,2025,4,21,111
EV10448,Bangalore,Fast,Bus,115.67,155.43468033734686,Active,2025-12-23,2025,12,23,357
EV10449,Chennai,DC Fast,Bike,46.01,131.96081180786817,Active,2025-10-12,2025,10,12,285
EV10450,Bangalore,Level 2,Car,103.89,372.35529488282145,Inactive,2025-09-13,2025,9,13,256
EV10451,Bangalore,Super Fast,Car,50.79,34.772085564396846,Active,2025-11-14,2025,11,14,318
EV10452,Bangalore,Super Fast,Bike,129.35,316.38211899834624,Active,2025-11-05,2025,11,5,309
EV10453,Bangalore,Level 2,Car,135.54,385.1174441713311,Active,2025-04-27,2025,4,27,117
EV10454,Bangalore,Fast,Bike,64.31,250.74725910510713,Inactive,2025-06-25,2025,6,25,176
EV10455,Delhi,Fast,Car,207.69,467.15119040380085,Active,2025-08-16,2025,8,16,228
EV10456,Trivandrum,Fast,Bus,206.58,359.7827337135369,Active,2025-12-13,2025,12,13,347
EV10457,Bangalore,DC Fast,Car,195.7,379.0033526294803,Active,2025-04-16,2025,4,16,106
EV10458,Mumbai,DC Fast,Bike,57.06,114.52807397161772,Active,2025-12-08,2025,12,8,342
EV10459,Trivandrum,Super Fast,Bike,116.87,393.1018764027553,Inactive,2025-08-27,2025,8,27,239
EV10460,Trivandrum,Fast,Bus,250.0,419.4054733198952,Active,2025-04-10,2025,4,10,100
EV10461,Calicut,Level 2,Bike,43.7,193.407866434875,Active,2025-06-25,2025,6,25,176
EV10462,Delhi,Super Fast,Car,67.92,122.41427265582618,Inactive,2025-12-16,2025,12,16,350
EV10463,Bangalore,Level 2,Car,72.22,204.824326017736,Active,2025-09-06,2025,9,6,249
EV10464,Kochi,Super Fast,Bus,250.0,375.01182512006585,Active,2025-03-17,2025,3,17,76
EV10465,Hyderabad,DC Fast,Bike,86.99,220.46672281697732,Active,2025-01-03,2025,1,3,3
EV10466,Chennai,Super Fast,Bus,250.0,373.59290010789823,Inactive,2025-03-22,2025,3,22,81
EV10467,Mumbai,DC Fast,Car,49.87,74.51097966921807,Inactive,2025-12-27,2025,12,27,361
EV10468,Kochi,Super Fast,Bus,250.0,406.88562103447254,Inactive,2025-10-15,2025,10,15,288
EV10469,Delhi,Fast,Bike,61.62,141.53959118833154,Active,2025-01-08,2025,1,8,8
EV10470,Hyderabad,Level 2,Bus,80.52,139.48591410300497,Active,2025-03-28,2025,3,28,87
EV10471,Delhi,Fast,Bike,81.36,303.38286329785313,Active,2025-10-13,2025,10,13,286
EV10472,Mumbai,Super Fast,Bike,51.89,53.656661958555034,Inactive,2025-03-15,2025,3,15,74
EV10473,Trivandrum,Super Fast,Car,44.56,32.622908808640915,Active,2025-05-03,2025,5,3,123
EV10474,Hyderabad,Super Fast,Car,102.18,145.29375934085564,Active,2025-10-21,2025,10,21,294
EV10475,Trivandrum,DC Fast,Car,113.57,278.2724243527149,Inactive,2025-05-23,2025,5,23,143
EV10476,Mumbai,Level 2,Bike,102.13,455.6558653881091,Active,2025-06-07,2025,6,7,158
EV10477,Kochi,Level 2,Bus,176.47,426.28888462750734,Active,2025-04-19,2025,4,19,109
EV10478,Mumbai,Super Fast,Bike,88.22,255.41430076206822,Inactive,2025-11-30,2025,11,30,334
EV10479,Kochi,Super Fast,Car,39.92,37.78495697287653,Active,2025-07-14,2025,7,14,195
EV10480,Hyderabad,DC Fast,Car,147.74,276.9213126220684,Active,2025-02-05,2025,2,5,36
EV10481,Hyderabad,Fast,Bus,240.94,358.3018879641418,Active,2025-03-31,2025,3,31,90
EV10482,Bangalore,Fast,Car,97.03,182.7989756120162,Active,2025-10-23,2025,10,23,296
EV10483,Delhi,Level 2,Car,49.92,73.31038557519426,Active,2025-11-26,2025,11,26,330
EV10484,Bangalore,DC Fast,Car,96.63,153.71261753871653,Active,2025-07-20,2025,7,20,201
EV10485,Delhi,Super Fast,Bus,250.0,390.3626549445507,Active,2025-02-15,2025,2,15,46
EV10486,Bangalore,Level 2,Bike,50.25,188.5970394959976,Inactive,2025-04-17,2025,4,17,107
EV10487,Trivandrum,DC Fast,Car,184.83,409.75111552914086,Active,2025-06-19,2025,6,19,170
EV10488,Hyderabad,Fast,Bus,118.04,173.3702968675884,Active,2025-05-26,2025,5,26,146
EV10489,Kochi,DC Fast,Car,50.19,98.5064184386327,Active,2025-12-22,2025,12,22,356
EV10490,Delhi,Fast,Bus,121.27,229.20721256653195,Inactive,2025-06-27,2025,6,27,178
EV10491,Mumbai,DC Fast,Car,147.05,237.0917658987867,Active,2025-03-02,2025,3,2,61
EV10492,Delhi,Level 2,Bus,21.43,27.731944903681747,Inactive,2025-01-03,2025,1,3,3
EV10493,Kochi,Fast,Car,30.74,76.18163489903654,Inactive,2025-03-23,2025,3,23,82
EV10494,Bangalore,Level 2,Bike,38.47,108.76448901095237,Inactive,2025-09-20,2025,9,20,263
EV10495,Delhi,Level 2,Car,37.45,74.52191234176395,Inactive,2025-10-14,2025,10,14,287
EV10496,Chennai,Fast,Bus,127.86,183.93251620225465,Active,2025-11-17,2025,11,17,321
EV10497,Trivandrum,Fast,Car,176.05,483.01897069616865,Inactive,2025-04-05,2025,4,5,95
EV10498,Hyderabad,Super Fast,Bike,92.99,264.4268183969974,Inactive,2025-03-05,2025,3,5,64
EV10499,Kochi,Super Fast,Car,133.52,321.2268914579103,Inactive,2025-09-03,2025,9,3,246
EV10500,Hyderabad,Super Fast,Bus,181.94,191.06550969105353,Active,2025-03-18,2025,3,18,77
EV10501,Chennai,Level 2,Bus,92.78,175.27412558871012,Active,2025-09-16,2025,9,16,259
EV10502,Delhi,Level 2,Bike,26.98,31.11045051920401,Active,2025-04-03,2025,4,3,93
EV10503,Delhi,Super Fast,Bus,226.67,260.1601547244908,Active,2025-10-18,2025,10,18,291
EV10504,Mumbai,Level 2,Car,86.5,252.13232324079982,Inactive,2025-09-28,2025,9,28,271
EV10505,Chennai,Level 2,Car,31.31,95.75874856693906,Inactive,2025-01-21,2025,1,21,21
EV10506,Kochi,Fast,Car,159.68,386.87552009921774,Active,2025-03-03,2025,3,3,62
EV10507,Mumbai,Fast,Bus,141.33,256.4836785492814,Inactive,2025-12-05,2025,12,5,339
EV10508,Trivandrum,Level 2,Car,76.14,182.71710567755517,Active,2025-09-17,2025,9,17,260
EV10509,Mumbai,Super Fast,Car,61.98,90.51627633100495,Active,2025-08-25,2025,8,25,237
EV10510,Calicut,DC Fast,Car,121.24,285.03719694608594,Active,2025-05-21,2025,5,21,141
EV10511,Kochi,Super Fast,Bike,127.79,381.3521725226287,Active,2025-06-16,2025,6,16,167
EV10512,Calicut,DC Fast,Bus,96.52,155.3596892887864,Inactive,2025-03-08,2025,3,8,67
EV10513,Chennai,Super Fast,Bus,110.08,125.02128875682683,Active,2025-12-16,2025,12,16,350
EV10514,Bangalore,Fast,Bus,180.7,270.5287827509969,Active,2025-02-27,2025,2,27,58
EV10515,Calicut,Level 2,Bike,41.14,94.56478520480813,Active,2025-07-31,2025,7,31,212
EV10516,Trivandrum,Level 2,Bus,149.97,339.97442556525675,Active,2025-05-10,2025,5,10,130
EV10517,Mumbai,Fast,Bike,83.21,310.5649414132306,Inactive,2025-01-25,2025,1,25,25
EV10518,Bangalore,DC Fast,Bike,41.76,61.79938380388574,Active,2025-01-11,2025,1,11,11
EV10519,Mumbai,DC Fast,Bus,46.36,37.52978210305946,Active,2025-09-14,2025,9,14,257
EV10520,Calicut,DC Fast,Car,120.76,317.73855324252077,Inactive,2025-10-31,2025,10,31,304
EV10521,Mumbai,Fast,Car,75.33,161.26101151459557,Active,2025-03-22,2025,3,22,81
EV10522,Chennai,DC Fast,Bus,56.97,61.49396152323129,Inactive,2025-10-13,2025,10,13,286
EV10523,Bangalore,Fast,Bus,246.59,384.52577837911355,Active,2025-01-19,2025,1,19,19
