Station_ID,City,Charger_Type,Vehicle_Type,Energy_Consumed_kWh,Grid_Load_kW,Station_Status,Date
EV11433,Trivandrum,Level 2,Car,179.23,91.37,Active,2025-09-02
EV11434,Calicut,Level 2,Bus,129.01,215.48,Active,2025-04-21
EV11435,Delhi,Level 2,Car,20.97,96.02,Active,2025-05-07
EV11436,Kochi,Fast,Car,114.24,468.56,Inactive,2025-01-24
EV11437,Calicut,Fast,Bus,39.3,104.8,Active,2025-02-04
EV11438,Calicut,Slow,Car,71.39,213.92,Active,2025-01-14
EV11439,Mumbai,Level 2,Bus,151.83,30.09,Inactive,2025-11-27
EV11440,Delhi,DC Fast,Bus,18.47,428.51,Inactive,2025-03-09
EV11441,Delhi,Fast,Bus,181.5,317.51,Inactive,2025-09-23
EV11442,Mumbai,Fast,Bike,64.79,104.9,Active,2025-04-13
EV11443,Calicut,DC Fast,Bike,180.68,292.24,Active,2025-05-11
EV11444,Trivandrum,Slow,Bike,131.71,100.79,Active,2025-03-11
EV11445,Kochi,Fast,Bus,247.89,65.98,Active,2025-06-08
EV11446,Calicut,Slow,Bike,74.52,278.19,Active,2025-11-14
EV11447,Bengaluru,Slow,Bike,232.62,80.73,Active,2025-08-16
EV11448,Calicut,Level 2,Bike,159.71,280.52,Active,2025-05-15
EV11449,Trivandrum,Level 2,Car,246.05,173.63,Active,2025-12-17
EV11450,Mumbai,Level 2,Bus,216.8,317.37,Inactive,2025-05-22
EV11451,Trivandrum,Fast,Car,67.26,67.38,Active,2025-12-28
EV11452,Delhi,Slow,Bike,20.37,106.4,Active,2025-03-02
EV11453,Trivandrum,Slow,Bike,51.14,231.54,Inactive,2025-06-30
EV11454,Calicut,Level 2,Car,205.74,341.24,Active,2025-12-20
EV11455,Calicut,Slow,Bus,33.68,183.0,Active,2025-10-14
EV11456,Calicut,Slow,Car,37.57,327.86,Active,2025-08-31
EV11457,Kochi,DC Fast,Bike,139.11,370.83,Active,2025-06-09
EV11458,Chennai,DC Fast,Bike,32.46,66.72,Inactive,2025-06-01
EV11459,Chennai,DC Fast,Bus,93.41,477.63,Active,2025-05-25
EV11460,Delhi,Slow,Bike,220.86,280.73,Active,2025-06-27
EV11461,Trivandrum,Fast,Bus,99.75,442.04,Active,2025-02-20
EV11462,Hyderabad,Level 2,Bus,151.45,121.28,Active,2025-05-23
EV11463,Hyderabad,Level 2,Car,135.89,120.96,Inactive,2025-08-10
EV11464,Chennai,Slow,Bus,139.31,187.25,Inactive,2025-07-16
EV11465,Delhi,Slow,Bike,13.33,119.86,Active,2025-05-19
EV11466,Kochi,Fast,Car,162.04,253.54,Inactive,2025-05-12
EV11467,Delhi,Slow,Bike,244.07,329.96,Active,2025-03-23
EV11468,Hyderabad,DC Fast,Car,69.91,388.26,Inactive,2025-05-14
EV11469,Mumbai,Slow,Bus,242.68,144.89,Active,2025-12-06
EV11470,Mumbai,DC Fast,Bike,30.68,65.83,Inactive,2025-05-07
EV11471,Kochi,Level 2,Bike,65.99,288.58,Inactive,2025-12-01
EV11472,Mumbai,Slow,Bike,223.0,81.38,Inactive,2025-04-18
EV11473,Chennai,DC Fast,Car,248.07,197.53,Inactive,2025-07-26
EV11474,Trivandrum,Slow,Bike,162.86,64.32,Inactive,2025-11-05
EV11475,Hyderabad,Level 2,Bus,174.32,205.26,Active,2025-05-20
EV11476,Chennai,Level 2,Car,217.45,173.14,Active,2025-06-13
EV11477,Delhi,Slow,Bus,196.4,298.79,Inactive,2025-01-15
EV11478,Delhi,Fast,Bus,130.11,289.13,Inactive,2025-11-25
EV11479,Calicut,Slow,Car,37.98,385.48,Active,2025-12-31
EV11480,Calicut,Slow,Car,158.34,349.64,Inactive,2025-09-08
EV11481,Delhi,Slow,Car,56.15,247.74,Active,2025-01-30
EV11482,Hyderabad,Fast,Bus,19.82,447.54,Active,2025-08-12
EV11483,Calicut,Slow,Bike,191.28,248.9,Active,2025-01-15
EV11484,Delhi,DC Fast,Bike,152.6,292.44,Active,2025-12-03
EV11485,Kochi,Slow,Bus,194.35,421.83,Active,2025-05-13
EV11486,Trivandrum,Fast,Car,215.68,263.39,Inactive,2025-10-23
EV11487,Trivandrum,Slow,Bike,104.68,43.76,Inactive,2025-11-30
EV11488,Chennai,Level 2,Bike,189.98,411.34,Inactive,2025-08-15
EV11489,Mumbai,Level 2,Bike,152.57,413.2,Inactive,2025-10-07
EV11490,Kochi,DC Fast,Bus,128.53,416.32,Inactive,2025-04-06
EV11491,Mumbai,Level 2,Bus,40.47,167.37,Inactive,2025-01-11
EV11492,Calicut,Fast,Car,170.57,246.26,Inactive,2025-12-19
EV11493,Chennai,Slow,Car,162.03,31.22,Active,2025-06-12
EV11494,Kochi,Slow,Car,223.27,65.79,Inactive,2025-03-13
EV11495,Mumbai,Slow,Bike,238.78,122.21,Active,2025-07-26
EV11496,Chennai,Fast,Bus,145.78,290.98,Active,2025-05-29
EV11497,Kochi,DC Fast,Car,211.96,78.5,Inactive,2025-08-19
EV11498,Kochi,Fast,Bike,244.76,50.27,Active,2025-09-22
EV11499,Hyderabad,Slow,Car,128.4,93.53,Active,2025-11-25
EV11500,Mumbai,Slow,Bus,208.35,98.81,Active,2025-10-18
EV11501,Bengaluru,DC Fast,Bus,224.98,222.84,Active,2025-12-15
EV11502,Mumbai,Slow,Car,224.38,402.23,Active,2025-08-12
EV11503,Mumbai,DC Fast,Bus,77.06,25.16,Inactive,2025-12-03
EV11504,Hyderabad,DC Fast,Bus,174.31,73.58,Inactive,2025-01-26
EV11505,Mumbai,Slow,Bike,218.5,476.17,Active,2025-08-26
EV11506,Calicut,Level 2,Bike,76.49,151.19,Inactive,2025-01-23
EV11507,Kochi,Fast,Bus,110.21,312.08,Active,2025-03-14
EV11508,Mumbai,Slow,Bike,54.7,454.65,Inactive,2025-06-04
EV11509,Calicut,Fast,Bus,108.28,499.53,Active,2025-11-21
EV11510,Bengaluru,DC Fast,Bike,222.46,371.5,Active,2025-06-20
EV11511,Bengaluru,Level 2,Bike,200.81,470.4,Inactive,2025-03-24
EV11512,Chennai,DC Fast,Bike,189.96,176.57,Inactive,2025-01-26
EV11513,Hyderabad,Level 2,Bus,16.86,489.33,Active,2025-08-04
EV11514,Chennai,DC Fast,Bus,105.62,217.82,Inactive,2025-02-16
EV11515,Mumbai,Level 2,Bus,89.09,263.03,Inactive,2025-12-09
EV11516,Trivandrum,Slow,Bike,151.55,282.54,Inactive,2025-01-31
EV11517,Hyderabad,DC Fast,Bus,31.69,476.71,Active,2025-11-01
EV11518,Kochi,Fast,Car,222.39,270.23,Active,2025-09-23
EV11519,Kochi,Fast,Car,155.53,100.73,Inactive,2025-06-29
EV11520,Mumbai,DC Fast,Bus,160.65,159.34,Inactive,2025-12-01
EV11521,Trivandrum,Level 2,Bike,53.23,212.18,Active,2025-08-03
EV11522,Calicut,DC Fast,Bike,190.17,109.73,Inactive,2025-07-03
EV11523,Hyderabad,Slow,Bike,37.64,356.21,Active,2025-07-11
EV11524,Delhi,Slow,Car,25.03,144.7,Active,2025-08-10
EV11525,Calicut,Level 2,Car,118.35,53.13,Active,2025-03-25
EV11526,Hyderabad,Level 2,Bike,74.22,173.96,Active,2025-09-03
EV11527,Mumbai,Slow,Car,134.42,283.73,Inactive,2025-03-11
EV11528,Mumbai,DC Fast,Bike,29.93,409.59,Active,2025-10-22
EV11529,Chennai,DC Fast,Car,58.46,465.0,Inactive,2025-11-23
EV11530,Kochi,DC Fast,Bike,169.59,37.22,Inactive,2025-09-11
EV11531,Bengaluru,Slow,Bike,195.52,262.25,Active,2025-12-15
EV11532,Calicut,DC Fast,Bike,243.08,250.94,Inactive,2025-05-24
EV11533,Trivandrum,Level 2,Car,189.48,375.41,Active,2025-03-21
EV11534,Trivandrum,Fast,Bus,225.0,214.3,Inactive,2025-03-29
EV11535,Mumbai,Slow,Car,50.69,275.7,Inactive,2025-12-04
EV11536,Kochi,Fast,Bike,81.9,252.26,Inactive,2025-11-16
EV11537,Kochi,Level 2,Car,216.91,405.45,Inactive,2025-08-20
EV11538,Trivandrum,Level 2,Car,173.21,314.91,Inactive,2025-08-17
EV11539,Mumbai,DC Fast,Bus,124.82,443.94,Active,2025-07-18
EV11540,Kochi,Slow,Car,243.17,138.86,Active,2025-04-19
EV11541,Bengaluru,Fast,Bike,194.67,415.84,Active,2025-05-31
EV11542,Bengaluru,Level 2,Bike,130.1,465.0,Active,2025-06-07
EV11543,Chennai,Fast,Bus,40.18,394.66,Active,2025-06-24
EV11544,Trivandrum,Fast,Bus,213.01,67.99,Inactive,2025-12-06
EV11545,Trivandrum,Slow,Car,177.11,175.54,Active,2025-09-16
EV11546,Kochi,Slow,Bike,189.22,263.97,Active,2025-01-07
EV11547,Trivandrum,DC Fast,Bus,203.93,45.84,Inactive,2025-04-08
EV11548,Hyderabad,Fast,Bus,185.2,255.41,Active,2025-07-11
EV11549,Kochi,DC Fast,Bike,181.92,363.98,Active,2025-11-29
EV11550,Mumbai,Slow,Car,177.3,330.53,Active,2025-04-11
EV11551,Kochi,Fast,Car,69.14,117.71,Active,2025-04-24
EV11552,Chennai,Slow,Bike,60.04,423.17,Inactive,2025-11-17
EV11553,Bengaluru,DC Fast,Car,171.28,106.95,Inactive,2025-12-18
EV11554,Bengaluru,Slow,Bus,226.73,241.44,Inactive,2025-01-08
EV11555,Kochi,DC Fast,Bus,103.08,383.79,Inactive,2025-10-05
EV11556,Bengaluru,DC Fast,Car,14.3,333.69,Inactive,2025-03-31
EV11557,Hyderabad,Fast,Bus,31.15,498.14,Active,2025-10-17
EV11558,Delhi,Slow,Car,109.3,153.5,Active,2025-08-27
EV11559,Delhi,Slow,Car,128.46,421.55,Inactive,2025-12-23
EV11560,Hyderabad,DC Fast,Bike,195.56,22.38,Inactive,2025-02-25
EV11561,Chennai,Slow,Bike,48.19,378.36,Active,2025-01-16
EV11562,Trivandrum,Fast,Car,173.71,114.94,Active,2025-06-27
EV11563,Kochi,DC Fast,Bus,213.41,257.65,Active,2025-01-19
EV11564,Bengaluru,Level 2,Car,60.6,342.69,Inactive,2025-09-23
EV11565,Hyderabad,Fast,Bus,159.75,394.98,Inactive,2025-04-02
EV11566,Chennai,Slow,Car,170.73,351.33,Inactive,2025-08-23
EV11567,Chennai,DC Fast,Bus,74.63,29.67,Active,2025-01-21
EV11568,Calicut,Level 2,Car,128.88,80.74,Inactive,2025-12-09
EV11569,Delhi,Slow,Bike,57.28,255.2,Inactive,2025-06-26
EV11570,Kochi,Fast,Car,248.38,423.86,Active,2025-12-26
EV11571,Hyderabad,Slow,Bike,195.98,332.48,Inactive,2025-10-16
EV11572,Trivandrum,Level 2,Bus,238.95,213.68,Inactive,2025-04-28
EV11573,Bengaluru,Fast,Bike,245.62,466.76,Inactive,2025-09-18
EV11574,Chennai,DC Fast,Bike,179.61,197.94,Inactive,2025-02-28
EV11575,Kochi,DC Fast,Bike,88.19,143.29,Active,2025-07-05
EV11576,Trivandrum,DC Fast,Bus,166.59,432.57,Inactive,2025-04-05
EV11577,Mumbai,Fast,Bus,24.64,34.93,Active,2025-01-06
EV11578,Calicut,Fast,Bus,121.25,375.76,Inactive,2025-12-20
EV11579,Calicut,Slow,Bus,138.75,279.47,Active,2025-02-22
EV11580,Trivandrum,Fast,Car,98.17,446.72,Active,2025-12-04
EV11581,Trivandrum,Fast,Bus,164.33,146.19,Active,2025-06-24
EV11582,Trivandrum,Slow,Car,213.06,333.12,Inactive,2025-11-09
EV11583,Hyderabad,Level 2,Bike,237.3,316.46,Active,2025-02-28
EV11584,Bengaluru,Level 2,Bike,180.46,170.93,Active,2025-02-03
EV11585,Chennai,Slow,Bike,140.36,413.79,Active,2025-09-02
EV11586,Calicut,Level 2,Car,62.47,336.02,Active,2025-11-29
EV11587,Calicut,Level 2,Car,182.21,347.03,Active,2025-06-02
EV11588,Kochi,DC Fast,Car,182.68,448.58,Inactive,2025-01-24
EV11589,Trivandrum,Slow,Bus,79.33,109.18,Active,2025-03-03
EV11590,Kochi,Fast,Car,231.95,292.54,Active,2025-09-07
EV11591,Calicut,DC Fast,Bus,106.07,396.03,Inactive,2025-10-09
EV11592,Trivandrum,Level 2,Car,170.48,298.9,Active,2025-09-03
EV11593,Delhi,Level 2,Bike,46.41,346.9,Active,2025-07-08
EV11594,Delhi,Fast,Bike,58.29,81.94,Active,2025-03-31
EV11595,Kochi,Level 2,Bike,181.28,298.12,Inactive,2025-01-21
EV11596,Delhi,Slow,Bike,194.29,448.65,Active,2025-10-17
EV11597,Kochi,Fast,Bus,223.86,255.48,Inactive,2025-10-28
EV11598,Calicut,Fast,Bus,118.31,367.69,Active,2025-06-29
EV11599,Hyderabad,Level 2,Car,216.84,388.46,Inactive,2025-12-17
EV11600,Delhi,Slow,Car,40.41,220.77,Active,2025-02-08
EV11601,Kochi,Level 2,Bike,12.64,180.62,Active,2025-09-06
EV11602,Chennai,DC Fast,Car,180.16,105.1,Inactive,2025-01-19
EV11603,Delhi,Level 2,Car,97.64,209.94,Inactive,2025-06-14
EV11604,Trivandrum,Slow,Bike,39.32,453.53,Active,2025-05-02
EV11605,Bengaluru,DC Fast,Bus,20.22,218.93,Active,2025-09-10
EV11606,Hyderabad,Level 2,Bus,13.74,253.44,Active,2025-11-05
EV11607,Delhi,Level 2,Car,165.14,227.17,Active,2025-12-09
EV11608,Calicut,Fast,Car,47.85,164.33,Inactive,2025-10-11
EV11609,Chennai,Level 2,Bike,51.37,47.34,Inactive,2025-10-17
EV11610,Delhi,Fast,Bus,114.52,401.78,Inactive,2025-12-08
EV11611,Kochi,DC Fast,Car,39.51,108.99,Active,2025-08-13
EV11612,Bengaluru,DC Fast,Bus,51.49,385.34,Inactive,2025-11-21
EV11613,Kochi,Level 2,Car,219.9,437.25,Active,2025-10-01
EV11614,Calicut,Level 2,Bus,104.09,417.94,Inactive,2025-09-09
EV11615,Delhi,Level 2,Bus,55.6,156.49,Active,2025-08-07
EV11616,Trivandrum,Slow,Bus,187.61,346.82,Active,2025-03-11
EV11617,Bengaluru,Slow,Bus,117.83,143.87,Active,2025-11-27
EV11618,Mumbai,Fast,Bus,32.86,300.52,Active,2025-09-28
EV11619,Chennai,DC Fast,Car,208.45,319.3,Active,2025-06-15
EV11620,Hyderabad,Fast,Bike,197.91,225.59,Active,2025-12-15
EV11621,Trivandrum,Level 2,Bus,15.36,398.92,Active,2025-06-19
EV11622,Chennai,Fast,Bike,153.3,142.13,Active,2025-05-02
EV11623,Chennai,DC Fast,Bus,239.54,431.33,Active,2025-04-03
EV11624,Mumbai,DC Fast,Bike,223.81,20.94,Active,2025-08-05
EV11625,Bengaluru,Level 2,Bike,49.15,461.31,Active,2025-06-13
EV11626,Mumbai,Slow,Bike,31.88,474.38,Active,2025-08-15
EV11627,Chennai,Fast,Car,76.7,294.69,Active,2025-05-08
EV11628,Kochi,Fast,Car,233.6,35.34,Inactive,2025-06-30
EV11629,Kochi,Level 2,Bike,33.67,108.82,Inactive,2025-10-07
EV11630,Mumbai,DC Fast,Car,53.73,93.79,Inactive,2025-11-19
EV11631,Chennai,Slow,Car,219.45,283.87,Active,2025-06-07
EV11632,Bengaluru,Fast,Car,18.78,317.23,Active,2025-05-06
EV11633,Bengaluru,Fast,Car,102.86,198.23,Active,2025-11-01
EV11634,Mumbai,Level 2,Bike,27.26,415.19,Inactive,2025-09-08
EV11635,Chennai,DC Fast,Bike,77.32,420.45,Active,2025-12-02
EV11636,Bengaluru,Level 2,Bus,41.94,435.66,Active,2025-07-21
EV11637,Hyderabad,DC Fast,Bike,98.45,54.17,Active,2025-08-20
EV11638,Kochi,Slow,Bike,39.41,470.41,Active,2025-02-24
EV11639,Mumbai,Slow,Bus,190.46,180.14,Inactive,2025-01-05
EV11640,Bengaluru,Fast,Bike,41.36,196.17,Inactive,2025-06-14
EV11641,Kochi,Slow,Car,183.54,365.27,Active,2025-03-30
EV11642,Hyderabad,Fast,Car,166.48,98.16,Active,2025-03-08
EV11643,Chennai,Slow,Bus,239.07,409.79,Inactive,2025-07-13
EV11644,Kochi,Fast,Car,184.04,414.22,Inactive,2025-09-24
EV11645,Chennai,Slow,Bike,185.01,53.96,Inactive,2025-02-28
EV11646,Chennai,DC Fast,Car,195.94,175.51,Active,2025-08-04
EV11647,Trivandrum,Level 2,Bus,235.99,432.12,Active,2025-06-16
EV11648,Chennai,Level 2,Bus,142.45,455.57,Inactive,2025-03-13
EV11649,Chennai,Level 2,Car,170.82,330.55,Inactive,2025-07-22
EV11650,Chennai,Fast,Bus,90.92,243.51,Active,2025-05-22
EV11651,Bengaluru,DC Fast,Bus,181.01,336.75,Active,2025-08-09
EV11652,Trivandrum,Fast,Car,179.79,223.03,Active,2025-08-28
EV11653,Calicut,Level 2,Bus,101.44,383.73,Inactive,2025-07-28
EV11654,Hyderabad,Level 2,Bus,229.05,395.27,Inactive,2025-01-28
EV11655,Chennai,Level 2,Bus,201.71,483.33,Active,2025-06-13
EV11656,Trivandrum,Level 2,Bike,150.65,140.61,Active,2025-09-20
EV11657,Trivandrum,DC Fast,Bike,239.49,257.66,Active,2025-08-02
EV11658,Hyderabad,Fast,Bus,141.86,96.33,Inactive,2025-02-25
EV11659,Trivandrum,DC Fast,Bus,52.58,111.3,Active,2025-08-06
EV11660,Trivandrum,DC Fast,Car,151.8,466.06,Inactive,2025-01-04
EV11661,Calicut,Slow,Bus,43.44,107.34,Active,2025-12-28
EV11662,Bengaluru,DC Fast,Bus,185.16,280.93,Active,2025-02-16
EV11663,Calicut,Level 2,Car,69.76,120.28,Inactive,2025-10-07
EV11664,Trivandrum,Slow,Car,142.51,487.87,Inactive,2025-04-15
EV11665,Delhi,Fast,Car,212.59,196.45,Inactive,2025-12-08
EV11666,Trivandrum,DC Fast,Bike,223.59,31.34,Inactive,2025-02-17
EV11667,Mumbai,DC Fast,Bike,215.82,167.82,Inactive,2025-06-02
EV11668,Calicut,DC Fast,Bus,61.89,268.28,Active,2025-10-29
EV11669,Delhi,DC Fast,Bike,77.26,58.05,Inactive,2025-04-15
EV11670,Bengaluru,Level 2,Bike,135.07,92.03,Inactive,2025-09-16
EV11671,Bengaluru,Slow,Bike,124.06,411.36,Active,2025-05-31
EV11672,Kochi,DC Fast,Car,99.06,310.47,Active,2025-12-20
EV11673,Calicut,Slow,Car,187.92,324.37,Inactive,2025-02-19
EV11674,Mumbai,DC Fast,Bike,109.25,50.63,Active,2025-01-04
EV11675,Calicut,Slow,Car,112.45,248.84,Inactive,2025-07-11
EV11676,Hyderabad,DC Fast,Bike,202.88,373.02,Inactive,2025-06-21
EV11677,Chennai,Level 2,Bike,209.65,167.66,Active,2025-05-18
EV11678,Calicut,Level 2,Bike,109.29,162.26,Inactive,2025-09-10
EV11679,Kochi,Fast,Bus,155.41,236.95,Inactive,2025-07-21
EV11680,Mumbai,DC Fast,Bus,48.6,139.48,Inactive,2025-09-27
EV11681,Kochi,Slow,Bike,193.54,349.42,Active,2025-11-23
EV11682,Bengaluru,DC Fast,Bus,237.16,77.99,Active,2025-11-10
EV11683,Chennai,Level 2,Car,193.86,55.93,Active,2025-08-05
EV11684,Chennai,DC Fast,Car,201.28,375.5,Inactive,2025-03-20
EV11685,Hyderabad,DC Fast,Bike,98.5,499.5,Active,2025-09-18
EV11686,Calicut,Level 2,Car,62.45,132.95,Active,2025-03-08
EV11687,Mumbai,DC Fast,Car,192.49,409.33,Inactive,2025-02-01
EV11688,Calicut,Fast,Car,232.38,134.36,Inactive,2025-06-29
EV11689,Mumbai,Slow,Car,157.14,261.4,Active,2025-09-07
EV11690,Bengaluru,Fast,Car,129.24,181.36,Active,2025-04-18
EV11691,Hyderabad,Slow,Car,244.21,120.33,Active,2025-07-13
EV11692,Calicut,Slow,Bike,197.34,246.26,Inactive,2025-03-28
EV11693,Mumbai,Slow,Bus,50.7,150.37,Active,2025-11-30
EV11694,Kochi,Fast,Bike,160.11,466.09,Inactive,2025-12-22
EV11695,Hyderabad,Level 2,Car,20.21,124.36,Inactive,2025-04-27
EV11696,Kochi,Slow,Bus,12.9,37.84,Inactive,2025-03-27
EV11697,Bengaluru,DC Fast,Car,213.22,295.13,Active,2025-06-05
EV11698,Hyderabad,Fast,Bike,212.17,354.22,Active,2025-05-16
EV11699,Kochi,DC Fast,Bus,233.29,498.93,Inactive,2025-03-22
EV11700,Bengaluru,Fast,Bike,194.14,82.57,Inactive,2025-12-25
EV11701,Kochi,Slow,Bus,201.26,374.55,Inactive,2025-10-31
EV11702,Kochi,DC Fast,Bike,116.18,74.24,Active,2025-11-27
EV11703,Delhi,Fast,Bus,60.12,409.75,Active,2025-06-02
EV11704,Mumbai,DC Fast,Car,17.93,353.88,Active,2025-04-26
EV11705,Mumbai,Slow,Car,55.12,37.93,Inactive,2025-08-01
EV11706,Bengaluru,DC Fast,Car,134.06,252.59,Active,2025-06-22
EV11707,Trivandrum,Level 2,Bike,126.58,203.91,Inactive,2025-12-16
EV11708,Kochi,Slow,Car,72.23,167.54,Active,2025-07-10
EV11709,Trivandrum,Slow,Car,242.39,87.12,Active,2025-05-03
EV11710,Hyderabad,Slow,Car,138.32,32.75,Inactive,2025-01-20
EV11711,Calicut,Level 2,Car,222.25,317.06,Active,2025-03-09
EV11712,Hyderabad,Slow,Car,23.33,424.22,Active,2025-04-25
EV11713,Chennai,Level 2,Bus,55.97,484.88,Inactive,2025-04-29
EV11714,Trivandrum,DC Fast,Bus,37.39,148.77,Active,2025-11-12
EV11715,Delhi,DC Fast,Bus,249.64,367.91,Inactive,2025-08-03
EV11716,Calicut,Level 2,Bus,189.89,53.96,Active,2025-10-24
EV11717,Chennai,Fast,Bus,237.89,464.84,Inactive,2025-03-31
EV11718,Delhi,DC Fast,Bus,175.39,378.09,Inactive,2025-12-06
EV11719,Trivandrum,Fast,Bus,18.41,313.38,Inactive,2025-04-05
EV11720,Delhi,Slow,Bus,241.96,174.11,Inactive,2025-01-28
EV11721,Chennai,Fast,Bike,75.6,391.56,Inactive,2025-09-08
EV11722,Bengaluru,Level 2,Bus,201.91,360.0,Inactive,2025-11-18
EV11723,Calicut,Level 2,Car,223.33,251.64,Active,2025-07-22
EV11724,Calicut,Level 2,Bus,46.29,486.6,Inactive,2025-06-13
EV11725,Delhi,Level 2,Bike,152.28,133.44,Active,2025-05-08
EV11726,Hyderabad,Level 2,Bus,144.08,68.41,Inactive,2025-06-01
EV11727,Kochi,Slow,Bus,137.42,139.27,Inactive,2025-08-06
EV11728,Kochi,DC Fast,Bike,91.27,399.6,Active,2025-04-11
EV11729,Hyderabad,Fast,Bus,133.01,353.96,Active,2025-11-13
EV11730,Hyderabad,DC Fast,Bike,219.08,197.04,Inactive,2025-10-12
EV11731,Delhi,Fast,Car,50.81,331.53,Inactive,2025-06-23
EV11732,Bengaluru,Level 2,Car,83.56,23.54,Inactive,2025-08-19
EV11733,Trivandrum,DC Fast,Bike,224.61,257.24,Active,2025-10-01
EV11734,Trivandrum,Fast,Bus,97.42,173.46,Active,2025-01-22
EV11735,Trivandrum,Level 2,Bus,247.19,24.53,Active,2025-01-11
EV11736,Trivandrum,Level 2,Bike,88.64,245.91,Inactive,2025-05-19
EV11737,Bengaluru,Fast,Bike,137.18,236.22,Inactive,2025-01-31
EV11738,Chennai,Slow,Bike,159.15,463.02,Inactive,2025-12-03
EV11739,Mumbai,Level 2,Bus,143.68,47.26,Inactive,2025-09-21
EV11740,Chennai,DC Fast,Car,168.06,45.41,Inactive,2025-12-08
EV11741,Mumbai,DC Fast,Car,120.01,364.68,Active,2025-08-03
EV11742,Kochi,Level 2,Car,201.93,410.03,Active,2025-03-14
EV11743,Chennai,Level 2,Car,248.58,172.15,Inactive,2025-01-06
EV11744,Bengaluru,Level 2,Bike,12.64,466.96,Inactive,2025-10-25
EV11745,Mumbai,Level 2,Car,188.21,44.1,Active,2025-12-22
EV11746,Trivandrum,DC Fast,Bus,233.59,346.3,Active,2025-04-29
EV11747,Calicut,Fast,Bike,93.83,140.55,Active,2025-06-20
EV11748,Mumbai,DC Fast,Bus,168.01,153.39,Active,2025-12-31
EV11749,Hyderabad,Level 2,Car,187.67,333.22,Active,2025-10-21
EV11750,Trivandrum,DC Fast,Bus,138.76,81.06,Inactive,2025-08-29
EV11751,Trivandrum,Slow,Bike,91.65,93.25,Active,2025-09-20
EV11752,Calicut,DC Fast,Bike,242.93,164.21,Inactive,2025-04-30
EV11753,Bengaluru,Level 2,Car,167.62,151.29,Active,2025-08-29
EV11754,Mumbai,Level 2,Car,213.69,283.76,Inactive,2025-07-22
EV11755,Bengaluru,Fast,Bike,159.36,228.21,Inactive,2025-02-07
EV11756,Kochi,Slow,Bike,10.54,42.27,Active,2025-12-30
EV11757,Bengaluru,Slow,Bike,242.98,160.71,Inactive,2025-09-16
EV11758,Chennai,DC Fast,Bike,208.45,31.82,Active,2025-01-06
EV11759,Kochi,DC Fast,Bike,71.2,96.8,Active,2025-11-29
EV11760,Kochi,Level 2,Car,242.58,450.19,Inactive,2025-07-09
EV11761,Delhi,DC Fast,Bike,246.53,409.91,Active,2025-07-28
EV11762,Chennai,DC Fast,Bus,71.87,206.51,Active,2025-02-11
EV11763,Bengaluru,Slow,Car,222.02,418.91,Active,2025-11-02
EV11764,Kochi,Fast,Car,17.11,20.15,Active,2025-11-29
EV11765,Calicut,DC Fast,Bike,54.96,448.2,Inactive,2025-12-02
EV11766,Chennai,Level 2,Car,91.05,130.72,Inactive,2025-06-13
EV11767,Delhi,Slow,Car,35.45,425.93,Inactive,2025-10-12
EV11768,Bengaluru,Slow,Car,219.17,214.8,Active,2025-01-01
EV11769,Bengaluru,DC Fast,Bike,90.21,216.31,Inactive,2025-12-27
EV11770,Kochi,Level 2,Bus,228.46,121.49,Inactive,2025-07-01
EV11771,Bengaluru,Fast,Car,223.22,491.05,Inactive,2025-04-01
EV11772,Calicut,Level 2,Bike,74.31,84.29,Active,2025-10-12
EV11773,Chennai,Fast,Bike,189.72,100.3,Inactive,2025-07-19
EV11774,Trivandrum,Level 2,Bike,99.62,268.61,Inactive,2025-03-30
EV11775,Trivandrum,DC Fast,Bike,189.43,401.73,Inactive,2025-02-11
EV11776,Mumbai,Slow,Bus,97.15,117.63,Inactive,2025-03-21
EV11777,Hyderabad,DC Fast,Car,56.38,433.4,Active,2025-07-26
EV11778,Trivandrum,DC Fast,Car,157.9,216.68,Active,2025-12-20
EV11779,Kochi,DC Fast,Car,103.13,41.06,Inactive,2025-07-25
EV11780,Kochi,Fast,Bike,187.4,305.19,Inactive,2025-11-11
EV11781,Calicut,Level 2,Car,187.6,228.61,Inactive,2025-12-14
EV11782,Trivandrum,DC Fast,Bus,124.54,225.92,Active,2025-07-14
EV11783,Chennai,Slow,Car,147.0,400.16,Active,2025-05-18
EV11784,Delhi,Slow,Bus,74.69,345.99,Active,2025-01-10
EV11785,Bengaluru,DC Fast,Bus,113.57,166.02,Active,2025-02-26
EV11786,Bengaluru,Level 2,Car,72.67,337.83,Inactive,2025-09-17
EV11787,Bengaluru,DC Fast,Bike,111.27,453.93,Inactive,2025-01-10
EV11788,Trivandrum,DC Fast,Bus,25.39,337.2,Active,2025-09-17
EV11789,Chennai,Slow,Bike,139.84,437.22,Active,2025-10-21
EV11790,Kochi,Fast,Car,226.15,460.64,Inactive,2025-03-02
EV11791,Kochi,Level 2,Bike,162.85,419.31,Inactive,2025-03-12
EV11792,Calicut,Fast,Bike,34.19,83.99,Inactive,2025-07-24
EV11793,Kochi,Level 2,Bus,99.63,256.01,Active,2025-10-15
EV11794,Chennai,DC Fast,Bike,160.27,310.7,Inactive,2025-02-25
EV11795,Calicut,DC Fast,Bike,207.46,285.9,Active,2025-06-22
EV11796,Kochi,Fast,Bus,143.18,44.96,Inactive,2025-08-03
